SubjectID,StimulusType,response,RT
9010,1,1,367
9010,1,1,298
9010,1,1,266
9010,1,1,266
9010,1,1,249
9010,1,1,249
9010,1,1,299
9010,1,1,299
9010,1,1,368
9010,1,1,300
9010,0,1,398
9010,1,1,481
9010,0,0,0
9010,1,1,349
9010,0,0,0
9010,1,1,272
9010,1,1,267
9010,1,1,289
9010,1,1,370
9010,1,1,354
9010,0,0,0
9010,1,1,382
9010,0,1,184
9010,1,1,313
9010,1,1,347
9010,1,1,315
9010,1,1,320
9010,1,1,315
9010,1,1,297
9010,1,1,316
9010,1,1,282
9010,1,1,282
9010,1,1,332
9010,1,1,299
9010,1,1,284
9010,1,1,284
9010,1,1,297
9010,1,1,281
9010,1,1,318
9010,1,1,283
9010,1,1,250
9010,1,1,300
9010,0,0,0
9010,1,1,283
9010,1,1,269
9010,1,1,367
9010,0,0,0
9010,1,1,266
9010,1,1,299
9010,1,1,267
9010,0,0,0
9010,0,1,284
9010,1,1,336
9010,1,1,352
9010,1,1,317
9010,0,0,0
9010,1,1,318
9010,1,1,288
9010,1,1,333
9010,1,1,354
9010,0,0,0
9010,1,1,403
9010,1,1,381
9010,1,1,367
9010,0,0,0
9010,0,0,0
9010,1,1,381
9010,0,0,0
9010,1,1,353
9010,1,1,347
9010,1,1,265
9010,1,1,384
9010,1,1,300
9010,1,1,300
9010,1,1,298
9010,0,1,218
9010,0,0,0
9010,1,1,249
9010,1,1,313
9010,0,0,0
9010,1,1,383
9010,1,1,300
9010,1,1,285
9010,1,1,301
9010,1,1,284
9010,1,1,316
9010,1,1,301
9010,1,1,301
9010,0,0,0
9010,1,1,286
9010,0,0,0
9010,1,1,416
9010,1,1,333
9010,1,1,289
9010,0,0,0
9010,1,1,289
9010,1,1,282
9010,1,1,304
9010,1,1,298
9010,1,1,304
