SubjectID,StimulusType,response,RT
3,1,1,404
3,1,1,354
3,0,0,0
3,0,0,0
3,1,1,483
3,0,0,0
3,1,0,0
3,0,0,0
3,0,0,0
3,1,1,387
3,1,1,369
3,1,1,403
3,1,1,384
3,1,1,434
3,1,1,418
3,1,1,338
3,1,1,323
3,1,1,401
3,1,1,371
3,0,0,0
3,1,0,0
3,1,1,787
3,1,1,372
3,1,1,433
3,1,1,354
3,1,1,386
3,1,1,400
3,1,1,436
3,0,1,416
3,1,1,562
3,1,1,368
3,1,1,419
3,0,0,0
3,1,1,418
3,0,1,372
3,1,1,419
3,1,1,369
3,1,1,404
3,1,1,369
3,1,1,338
3,1,1,339
3,1,1,369
3,1,1,354
3,1,1,418
3,1,1,353
3,1,1,338
3,1,1,352
3,1,1,354
3,1,1,387
3,1,1,400
3,1,1,403
3,0,0,0
3,0,0,0
3,1,0,0
3,1,1,531
3,1,1,548
3,1,1,563
3,0,1,613
3,1,1,483
3,1,1,561
3,1,1,755
3,1,1,498
3,1,1,758
3,1,1,386
3,0,1,370
3,1,1,788
3,1,1,803
3,1,1,480
3,1,1,387
3,1,1,338
3,1,1,289
3,1,1,339
3,0,0,0
3,1,0,0
3,1,1,530
3,0,0,0
3,1,0,0
3,1,1,627
3,1,1,400
3,1,1,419
3,1,1,401
3,1,1,402
3,1,1,404
3,0,0,0
3,1,0,0
3,1,1,498
3,1,1,355
3,1,1,482
3,0,1,436
3,0,1,16
3,1,0,0
3,1,1,482
3,1,1,419
3,1,1,354
3,1,1,707
3,0,1,401
3,1,1,16
3,0,1,0
3,1,0,0
3,1,1,482
