SubjectID,StimulusType,response,RT
02,1,1,353
02,1,1,434
02,1,1,321
02,0,1,241
02,0,0,0
02,0,0,0
02,1,1,290
02,0,0,0
02,1,1,433
02,1,1,370
02,1,1,306
02,1,1,290
02,0,0,0
02,0,1,241
02,1,1,354
02,1,1,402
02,1,1,354
02,1,1,353
02,1,1,370
02,1,1,369
02,1,1,272
02,1,1,337
02,0,0,0
02,1,1,260
02,1,1,354
02,1,1,305
02,1,1,306
02,1,1,354
02,1,1,322
02,1,1,289
02,1,1,274
02,0,0,0
02,1,1,353
02,1,1,305
02,1,1,305
02,1,1,288
02,0,0,0
02,1,1,241
02,1,1,306
02,0,0,0
02,1,1,273
02,1,1,322
02,1,1,370
02,1,1,273
02,1,1,370
02,1,1,322
02,1,1,306
02,1,1,274
02,0,0,0
02,0,0,0
02,0,0,0
02,1,1,370
02,1,1,305
02,1,1,289
02,1,1,321
02,0,0,0
02,1,1,353
02,1,1,257
02,0,0,0
02,1,1,305
02,1,1,242
02,0,0,0
02,0,0,0
02,1,1,305
02,1,1,290
02,1,1,289
02,1,1,290
02,1,1,273
02,0,0,0
02,1,1,321
02,1,1,257
02,1,1,290
02,1,1,272
02,1,1,305
02,1,1,226
02,1,1,225
02,1,1,273
02,1,1,177
02,0,0,0
02,1,1,273
02,1,1,240
02,1,1,257
02,1,1,176
02,1,1,241
02,1,1,273
02,1,1,256
02,1,1,241
02,1,1,257
02,1,1,320
02,1,1,257
02,1,1,320
02,1,1,273
02,1,1,289
02,1,1,272
02,1,1,257
02,1,1,289
02,1,1,242
02,0,0,0
02,1,1,258
02,1,1,161
