SubjectID,StimulusType,response,RT
6,0,0,0
6,1,1,374
6,1,1,517
6,0,0,0
6,1,1,340
6,1,1,408
6,1,1,390
6,1,1,339
6,1,1,391
6,1,1,425
6,1,1,340
6,1,1,390
6,1,1,373
6,1,1,373
6,1,1,289
6,1,1,357
6,0,1,255
6,1,1,408
6,1,1,425
6,1,1,459
6,0,0,0
6,1,1,391
6,1,1,391
6,1,1,408
6,1,1,356
6,0,0,0
6,1,1,662
6,1,1,390
6,1,1,476
6,1,1,442
6,1,1,323
6,1,1,476
6,1,1,561
6,0,0,0
6,1,1,407
6,1,1,424
6,1,1,578
6,1,1,374
6,0,0,0
6,1,1,408
6,1,1,408
6,1,1,426
6,1,1,577
6,1,1,459
6,0,0,0
6,1,1,374
6,1,1,561
6,0,0,0
6,0,0,0
6,1,1,459
6,1,1,509
6,0,0,0
6,1,1,476
6,1,1,510
6,1,1,850
6,1,1,510
6,1,1,425
6,1,1,441
6,1,1,409
6,1,1,425
6,1,1,340
6,1,1,323
6,1,1,322
6,1,1,391
6,1,1,340
6,0,0,0
6,1,1,272
6,0,0,0
6,0,0,0
6,1,1,408
6,0,0,0
6,1,1,323
6,1,1,374
6,0,0,0
6,1,1,357
6,1,1,374
6,1,1,340
6,1,1,306
6,1,1,307
6,1,1,340
6,0,0,0
6,1,1,323
6,1,1,323
6,1,1,374
6,1,1,272
6,1,1,340
6,1,1,374
6,0,0,0
6,0,0,0
6,1,1,340
6,1,1,341
6,1,1,390
6,1,1,407
6,1,1,339
6,0,0,0
6,1,1,476
6,1,1,357
6,1,1,390
6,1,1,373
6,1,1,373
