SubjectID,StimulusType,response,RT
8,0,0,0
8,1,1,425
8,1,1,341
8,1,1,306
8,1,1,306
8,1,1,289
8,1,1,272
8,1,1,289
8,0,0,0
8,0,0,0
8,1,1,357
8,1,1,289
8,1,1,305
8,1,1,340
8,1,1,340
8,1,1,323
8,0,1,289
8,0,0,0
8,0,0,0
8,1,1,424
8,1,1,373
8,1,1,391
8,1,1,323
8,1,1,306
8,0,0,0
8,0,0,0
8,1,1,425
8,1,1,306
8,1,1,340
8,1,1,271
8,0,0,0
8,1,1,544
8,0,0,0
8,1,1,356
8,1,1,289
8,1,1,289
8,1,1,305
8,1,1,238
8,0,0,0
8,1,1,542
8,1,1,298
8,1,1,305
8,1,1,271
8,1,1,255
8,1,1,270
8,0,1,272
8,1,1,339
8,0,0,0
8,1,1,408
8,0,0,0
8,1,1,391
8,1,1,340
8,1,1,289
8,1,1,323
8,1,1,305
8,1,1,288
8,1,1,306
8,1,1,289
8,1,1,323
8,1,1,323
8,1,1,323
8,1,1,306
8,0,1,255
8,1,1,425
8,1,1,306
8,1,1,323
8,1,1,322
8,1,1,357
8,0,0,0
8,1,1,493
8,1,1,391
8,1,1,323
8,0,0,0
8,0,0,0
8,1,1,357
8,0,0,0
8,1,1,442
8,1,1,340
8,1,1,374
8,1,1,374
8,1,1,288
8,1,1,340
8,0,0,0
8,1,1,357
8,1,1,307
8,1,1,323
8,1,1,323
8,1,1,323
8,1,1,306
8,1,1,340
8,1,1,356
8,1,1,272
8,1,1,373
8,1,1,340
8,1,1,357
8,1,1,305
8,1,1,373
8,1,1,339
8,1,1,357
8,1,1,356
