SubjectID,StimulusType,response,RT
1,1,1,346
1,0,0,0
1,1,1,296
1,1,1,345
1,1,1,295
1,1,1,331
1,1,1,361
1,1,1,281
1,0,0,0
1,0,0,0
1,1,1,315
1,1,1,316
1,1,1,361
1,1,1,331
1,1,1,313
1,1,1,310
1,1,1,295
1,1,1,300
1,1,1,429
1,1,1,463
1,1,1,312
1,1,1,315
1,0,1,332
1,1,1,315
1,1,1,315
1,1,1,317
1,1,1,334
1,0,0,0
1,1,1,364
1,1,1,281
1,1,1,265
1,0,0,0
1,0,0,0
1,1,1,396
1,1,1,314
1,1,1,284
1,0,0,0
1,1,1,266
1,1,1,332
1,0,0,0
1,1,1,288
1,1,1,349
1,1,1,314
1,1,1,315
1,1,1,296
1,1,1,334
1,1,1,315
1,1,1,380
1,1,1,297
1,1,1,296
1,1,1,297
1,0,0,0
1,1,1,314
1,1,1,315
1,1,1,332
1,1,1,314
1,1,1,319
1,0,0,0
1,1,1,414
1,0,0,0
1,1,1,297
1,0,0,0
1,0,0,0
1,1,1,296
1,1,1,313
1,1,1,265
1,1,1,264
1,1,1,283
1,1,1,264
1,1,1,283
1,0,0,0
1,1,1,265
1,1,1,297
1,1,1,249
1,1,1,249
1,1,1,248
1,1,1,246
1,1,1,280
1,1,1,264
1,0,0,0
1,1,1,295
1,1,1,281
1,0,0,0
1,1,1,249
1,0,0,0
1,1,1,263
1,1,1,249
1,1,1,267
1,1,1,267
1,0,0,0
1,1,1,351
1,1,1,267
1,1,1,329
1,0,0,0
1,1,1,314
1,1,1,330
1,1,1,299
1,1,1,266
1,1,1,250
1,1,1,281
