SubjectID,StimulusType,response,RT
8008,1,1,400
8008,1,1,370
8008,0,0,0
8008,0,0,0
8008,1,1,320
8008,1,1,496
8008,1,1,385
8008,1,1,368
8008,1,1,304
8008,1,1,368
8008,0,0,0
8008,1,1,320
8008,1,1,336
8008,1,1,337
8008,0,0,0
8008,0,0,0
8008,1,1,368
8008,1,1,384
8008,0,0,0
8008,1,1,384
8008,1,1,432
8008,0,0,0
8008,0,0,0
8008,1,1,352
8008,1,1,384
8008,1,1,368
8008,1,1,336
8008,1,1,352
8008,1,1,352
8008,1,1,384
8008,1,1,336
8008,1,1,320
8008,1,1,352
8008,1,1,384
8008,1,1,400
8008,0,0,0
8008,1,1,353
8008,1,1,368
8008,1,1,352
8008,1,1,384
8008,0,0,0
8008,1,1,368
8008,1,1,336
8008,1,1,320
8008,0,0,0
8008,1,1,368
8008,1,1,368
8008,1,1,401
8008,0,0,0
8008,1,1,337
8008,1,1,369
8008,1,1,320
8008,1,1,288
8008,0,0,0
8008,1,1,336
8008,1,1,320
8008,1,1,336
8008,1,1,352
8008,1,1,336
8008,1,1,352
8008,1,1,368
8008,1,1,400
8008,0,0,0
8008,1,1,368
8008,1,1,384
8008,1,1,352
8008,1,1,402
8008,0,0,0
8008,0,0,0
8008,1,1,352
8008,1,1,320
8008,1,1,336
8008,1,1,288
8008,1,1,337
8008,0,0,0
8008,1,1,304
8008,1,1,400
8008,1,1,352
8008,1,1,336
8008,1,1,448
8008,1,1,337
8008,1,1,336
8008,0,0,0
8008,1,1,321
8008,1,1,320
8008,1,1,304
8008,1,1,336
8008,1,1,352
8008,1,1,401
8008,1,1,432
8008,1,1,384
8008,1,1,368
8008,1,1,336
8008,1,1,432
8008,1,1,353
8008,0,0,0
8008,1,1,352
8008,0,0,0
8008,1,1,320
8008,1,1,369
