SubjectID,StimulusType,response,RT
1,0,0,0
1,1,1,506
1,1,1,428
1,1,1,318
1,1,1,401
1,1,1,366
1,0,0,0
1,0,0,0
1,1,1,401
1,1,0,0
1,1,1,316
1,1,1,333
1,1,1,320
1,1,1,152
1,1,1,384
1,1,1,309
1,1,1,300
1,1,1,266
1,1,1,121
1,0,1,165
1,1,1,518
1,0,0,0
1,1,1,339
1,1,1,323
1,1,1,416
1,1,1,334
1,1,1,273
1,1,1,319
1,1,1,288
1,1,1,268
1,1,1,315
1,1,1,143
1,1,1,215
1,1,1,300
1,0,1,52
1,1,1,421
1,1,1,350
1,1,1,253
1,1,1,100
1,1,1,203
1,1,1,302
1,0,1,168
1,1,1,496
1,1,1,236
1,1,1,300
1,1,1,118
1,1,1,183
1,1,1,303
1,0,1,189
1,1,1,453
1,1,1,373
1,1,1,335
1,1,1,329
1,0,1,108
1,1,1,452
1,1,1,317
1,1,1,116
1,1,1,338
1,1,1,267
1,1,1,18
1,1,1,185
1,1,1,33
1,1,1,34
1,0,1,62
1,1,1,333
1,1,1,36
1,1,1,217
1,0,1,18
1,1,1,435
1,1,1,268
1,1,1,87
1,1,1,286
1,1,1,322
1,0,1,303
1,0,1,433
1,1,1,356
1,1,1,305
1,1,1,297
1,0,1,267
1,0,0,0
1,0,0,0
1,1,1,487
1,1,1,385
1,1,1,254
1,1,1,303
1,1,1,219
1,0,1,147
1,1,1,453
1,1,1,192
1,0,1,270
1,0,0,0
1,1,1,426
1,1,1,320
1,1,1,367
1,1,1,318
1,0,0,0
1,1,1,349
1,1,1,333
1,1,1,307
1,1,1,334
