SubjectID,StimulusType,response,RT
Sub2,1,1,469
Sub2,1,1,371
Sub2,1,1,321
Sub2,1,1,259
Sub2,0,0,0
Sub2,0,1,322
Sub2,1,1,418
Sub2,1,1,340
Sub2,1,1,306
Sub2,1,1,321
Sub2,1,1,307
Sub2,1,1,321
Sub2,1,1,305
Sub2,1,1,354
Sub2,1,1,290
Sub2,1,1,288
Sub2,1,1,274
Sub2,0,0,0
Sub2,1,1,292
Sub2,1,1,305
Sub2,1,1,322
Sub2,1,1,371
Sub2,1,1,338
Sub2,1,1,339
Sub2,1,1,372
Sub2,1,1,322
Sub2,0,0,0
Sub2,1,1,289
Sub2,1,1,276
Sub2,1,1,290
Sub2,1,1,273
Sub2,1,1,292
Sub2,0,0,0
Sub2,1,1,322
Sub2,0,0,0
Sub2,0,0,0
Sub2,0,0,0
Sub2,1,1,403
Sub2,1,1,372
Sub2,0,0,0
Sub2,1,1,353
Sub2,1,1,419
Sub2,0,0,0
Sub2,0,0,0
Sub2,1,1,387
Sub2,1,1,307
Sub2,1,1,322
Sub2,0,0,0
Sub2,1,1,370
Sub2,1,1,467
Sub2,1,1,355
Sub2,1,1,337
Sub2,1,1,340
Sub2,1,1,339
Sub2,1,1,370
Sub2,1,1,453
Sub2,0,0,0
Sub2,1,1,451
Sub2,1,1,306
Sub2,1,1,307
Sub2,1,1,386
Sub2,1,1,356
Sub2,1,1,306
Sub2,1,1,337
Sub2,0,0,0
Sub2,0,0,0
Sub2,1,1,387
Sub2,1,1,339
Sub2,1,1,370
Sub2,1,1,371
Sub2,1,1,305
Sub2,1,1,338
Sub2,1,1,340
Sub2,0,0,0
Sub2,1,1,320
Sub2,1,1,353
Sub2,0,1,453
Sub2,1,1,305
Sub2,1,1,340
Sub2,1,1,322
Sub2,0,0,0
Sub2,1,1,371
Sub2,1,1,295
Sub2,1,1,354
Sub2,1,1,306
Sub2,1,1,324
Sub2,1,1,339
Sub2,1,1,353
Sub2,1,1,356
Sub2,0,0,0
Sub2,1,1,370
Sub2,1,1,306
Sub2,1,1,324
Sub2,1,1,337
Sub2,1,1,355
Sub2,1,1,389
Sub2,1,1,322
Sub2,0,0,0
Sub2,1,1,338
Sub2,1,1,308
