SubjectID,StimulusType,response,RT
2,1,1,469
2,1,1,371
2,1,1,321
2,1,1,259
2,0,0,0
2,0,1,322
2,1,1,418
2,1,1,340
2,1,1,306
2,1,1,321
2,1,1,307
2,1,1,321
2,1,1,305
2,1,1,354
2,1,1,290
2,1,1,288
2,1,1,274
2,0,0,0
2,1,1,292
2,1,1,305
2,1,1,322
2,1,1,371
2,1,1,338
2,1,1,339
2,1,1,372
2,1,1,322
2,0,0,0
2,1,1,289
2,1,1,276
2,1,1,290
2,1,1,273
2,1,1,292
2,0,0,0
2,1,1,322
2,0,0,0
2,0,0,0
2,0,0,0
2,1,1,403
2,1,1,372
2,0,0,0
2,1,1,353
2,1,1,419
2,0,0,0
2,0,0,0
2,1,1,387
2,1,1,307
2,1,1,322
2,0,0,0
2,1,1,370
2,1,1,467
2,1,1,355
2,1,1,337
2,1,1,340
2,1,1,339
2,1,1,370
2,1,1,453
2,0,0,0
2,1,1,451
2,1,1,306
2,1,1,307
2,1,1,386
2,1,1,356
2,1,1,306
2,1,1,337
2,0,0,0
2,0,0,0
2,1,1,387
2,1,1,339
2,1,1,370
2,1,1,371
2,1,1,305
2,1,1,338
2,1,1,340
2,0,0,0
2,1,1,320
2,1,1,353
2,0,1,453
2,1,1,305
2,1,1,340
2,1,1,322
2,0,0,0
2,1,1,371
2,1,1,295
2,1,1,354
2,1,1,306
2,1,1,324
2,1,1,339
2,1,1,353
2,1,1,356
2,0,0,0
2,1,1,370
2,1,1,306
2,1,1,324
2,1,1,337
2,1,1,355
2,1,1,389
2,1,1,322
2,0,0,0
2,1,1,338
2,1,1,308
