SubjectID,StimulusType,response,RT
2,1,1,944
2,1,0,0
2,1,1,543
2,1,1,452
2,1,1,358
2,1,1,319
2,1,1,339
2,1,1,321
2,1,1,337
2,1,1,325
2,1,1,337
2,1,1,303
2,1,1,307
2,1,1,285
2,1,1,285
2,1,1,271
2,0,1,270
2,0,0,0
2,0,0,0
2,1,1,491
2,1,1,574
2,1,1,354
2,0,0,0
2,1,1,742
2,1,1,474
2,1,1,454
2,1,0,0
2,1,1,137
2,0,1,319
2,1,0,0
2,0,0,0
2,1,1,607
2,1,1,409
2,1,1,318
2,1,1,285
2,1,1,305
2,0,1,272
2,1,1,744
2,1,1,357
2,0,1,286
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,1,1,812
2,1,1,338
2,1,1,271
2,1,1,273
2,1,1,324
2,1,1,258
2,1,1,369
2,0,1,255
2,1,0,0
2,1,1,562
2,1,1,371
2,1,1,288
2,0,1,288
2,1,0,0
2,1,1,253
2,1,1,289
2,1,1,290
2,1,1,273
2,1,1,237
2,1,1,306
2,1,1,255
2,1,1,274
2,0,1,256
2,1,0,0
2,1,1,424
2,1,1,321
2,1,1,319
2,1,1,320
2,1,1,336
2,1,1,273
2,1,1,236
2,1,1,272
2,1,1,273
2,1,1,257
2,1,1,254
2,1,1,275
2,1,1,267
2,1,1,254
2,1,1,239
2,1,1,286
2,1,1,268
2,1,1,402
2,1,1,370
2,0,0,0
2,0,0,0
2,1,0,0
2,0,1,307
2,1,0,0
2,1,1,200
2,0,1,256
2,1,0,0
2,1,1,253
2,1,1,272
2,1,1,290
2,1,1,252
