SubjectID,StimulusType,response,RT
1,1,1,347
1,1,1,364
1,1,1,346
1,1,1,366
1,0,0,0
1,1,1,379
1,1,1,363
1,0,0,0
1,1,1,365
1,1,1,362
1,1,1,349
1,1,1,381
1,1,1,363
1,1,1,347
1,1,1,345
1,1,1,347
1,1,1,347
1,1,1,381
1,1,1,345
1,1,1,413
1,0,0,0
1,1,1,298
1,0,0,0
1,0,0,0
1,1,1,330
1,1,1,330
1,1,1,331
1,1,1,348
1,1,1,347
1,1,1,311
1,1,1,329
1,1,1,361
1,1,1,331
1,1,1,317
1,1,1,314
1,1,1,346
1,1,1,347
1,1,1,343
1,1,1,347
1,1,1,347
1,0,0,0
1,1,1,413
1,1,1,347
1,1,1,330
1,1,1,462
1,1,1,365
1,1,1,297
1,1,1,363
1,1,1,364
1,1,1,315
1,1,1,314
1,0,0,0
1,1,1,282
1,1,1,312
1,1,1,332
1,0,0,0
1,1,1,362
1,1,1,346
1,1,1,396
1,1,1,329
1,1,1,346
1,1,1,398
1,0,0,0
1,1,1,361
1,0,0,0
1,0,0,0
1,1,1,405
1,1,1,328
1,1,1,326
1,0,0,0
1,0,0,0
1,1,1,428
1,0,0,0
1,0,0,0
1,1,1,460
1,0,0,0
1,1,1,394
1,0,0,0
1,1,1,379
1,1,1,364
1,1,1,411
1,1,1,361
1,0,0,0
1,1,1,360
1,1,1,312
1,1,1,360
1,0,0,0
1,1,1,458
1,1,1,347
1,1,1,410
1,1,1,330
1,1,1,296
1,1,1,411
1,1,1,330
1,0,0,0
1,1,1,396
1,1,1,346
1,1,1,312
1,1,1,232
1,1,1,250
