SubjectID,StimulusType,response,RT
6,1,1,732
6,1,1,148
6,1,1,437
6,1,1,336
6,1,1,307
6,1,1,420
6,1,1,364
6,1,1,253
6,1,1,334
6,1,1,308
6,1,1,313
6,0,1,333
6,1,1,518
6,1,1,467
6,1,1,404
6,1,1,389
6,1,1,314
6,1,1,352
6,0,0,0
6,0,1,370
6,1,1,471
6,1,1,443
6,1,1,625
6,0,0,0
6,1,1,504
6,0,0,0
6,1,1,348
6,1,1,580
6,0,0,0
6,1,1,556
6,0,0,0
6,1,1,407
6,1,1,502
6,1,1,520
6,1,1,499
6,0,1,363
6,0,0,0
6,1,1,474
6,1,1,608
6,1,1,494
6,1,1,421
6,1,1,459
6,1,1,336
6,1,1,472
6,1,1,601
6,1,1,476
6,0,0,0
6,1,1,506
6,1,1,522
6,1,1,498
6,1,0,0
6,0,0,0
6,1,1,404
6,1,1,399
6,0,0,0
6,1,1,359
6,1,1,405
6,1,1,354
6,1,1,465
6,1,1,668
6,1,0,0
6,1,0,0
6,1,0,0
6,1,0,0
6,1,1,990
6,1,0,0
6,1,1,431
6,1,1,334
6,1,1,374
6,1,1,501
6,1,1,550
6,1,0,0
6,1,1,336
6,1,1,452
6,1,1,370
6,1,1,688
6,1,1,492
6,1,1,538
6,0,0,0
6,1,1,500
6,0,0,0
6,1,1,474
6,1,1,450
6,1,1,500
6,0,0,0
6,1,1,483
6,0,0,0
6,1,1,593
6,1,1,457
6,0,0,0
6,0,1,429
6,1,1,453
6,0,0,0
6,1,1,564
6,1,1,458
6,1,1,674
6,1,1,455
6,1,1,670
6,0,0,0
6,1,1,482
