SubjectID,StimulusType,response,RT
4,1,1,305
4,1,1,340
4,1,1,322
4,1,1,339
4,1,1,306
4,1,1,323
4,1,1,357
4,1,1,323
4,1,1,323
4,0,0,0
4,1,1,289
4,1,1,306
4,1,1,306
4,1,1,476
4,1,1,255
4,0,0,0
4,1,1,272
4,1,1,288
4,1,1,255
4,1,1,271
4,1,1,323
4,1,1,289
4,1,1,306
4,1,1,255
4,1,1,408
4,1,1,306
4,0,1,271
4,1,1,271
4,0,0,0
4,0,0,0
4,1,1,289
4,1,1,323
4,0,0,0
4,1,1,357
4,0,0,0
4,1,1,272
4,0,0,0
4,1,1,238
4,1,1,305
4,1,1,136
4,1,1,305
4,0,0,0
4,0,0,0
4,0,0,0
4,1,1,306
4,1,1,323
4,1,1,306
4,0,0,0
4,1,1,323
4,1,1,323
4,1,1,306
4,1,1,289
4,0,0,0
4,0,0,0
4,1,1,306
4,1,1,374
4,1,1,289
4,1,1,306
4,1,1,306
4,1,1,323
4,1,1,306
4,1,1,306
4,1,1,288
4,1,1,255
4,1,1,340
4,1,1,289
4,1,1,373
4,1,1,289
4,1,1,306
4,0,0,0
4,1,1,306
4,1,1,306
4,1,1,306
4,1,1,306
4,0,0,0
4,1,1,305
4,0,1,153
4,1,1,340
4,1,1,289
4,1,1,306
4,1,1,323
4,1,1,322
4,1,1,356
4,1,1,339
4,1,1,323
4,1,1,340
4,1,1,340
4,1,1,340
4,0,0,0
4,1,1,306
4,1,1,238
4,0,1,289
4,1,1,306
4,1,1,374
4,0,0,0
4,1,1,323
4,1,1,306
4,1,1,339
4,1,1,323
4,1,1,340
