SubjectID,StimulusType,response,RT
0,1,1,475
0,0,1,238
0,1,1,288
0,0,0,0
0,0,0,0
0,0,0,0
0,1,1,337
0,1,1,339
0,1,1,289
0,1,1,306
0,1,1,287
0,1,1,305
0,1,1,322
0,0,0,0
0,1,1,254
0,1,1,271
0,1,1,272
0,0,0,0
0,1,1,271
0,1,1,271
0,1,1,271
0,1,1,271
0,1,1,304
0,0,0,0
0,1,1,306
0,1,1,372
0,1,1,524
0,1,1,339
0,1,1,304
0,0,0,0
0,1,1,305
0,1,1,406
0,1,1,355
0,1,1,577
0,1,1,340
0,1,1,322
0,1,1,322
0,1,1,322
0,1,1,303
0,1,1,288
0,1,1,355
0,0,0,0
0,1,1,305
0,1,1,322
0,1,1,372
0,1,1,488
0,1,1,389
0,0,0,0
0,1,1,439
0,1,1,423
0,1,1,542
0,1,1,339
0,1,1,490
0,1,1,305
0,0,1,51
0,1,1,541
0,1,1,764
0,1,1,339
0,1,1,355
0,1,1,289
0,1,1,307
0,1,1,272
0,1,1,288
0,1,1,270
0,1,1,272
0,0,0,0
0,1,1,270
0,1,1,269
0,0,0,0
0,0,0,0
0,1,1,356
0,1,1,323
0,1,1,289
0,1,1,271
0,1,1,288
0,1,1,321
0,1,1,289
0,1,1,271
0,1,1,288
0,0,0,0
0,1,1,288
0,0,0,0
0,1,1,218
0,0,1,254
0,0,0,0
0,1,1,255
0,0,0,0
0,1,1,304
0,1,1,288
0,1,1,272
0,0,0,0
0,1,1,271
0,1,1,287
0,1,1,288
0,1,1,254
0,1,1,288
0,1,1,289
0,1,1,305
0,1,1,305
0,1,1,288
