SubjectID,StimulusType,response,RT
0,1,1,418
0,0,1,269
0,1,1,606
0,1,1,333
0,1,1,430
0,1,1,367
0,0,0,0
0,1,1,349
0,1,1,400
0,1,1,367
0,0,0,0
0,0,0,0
0,1,1,333
0,1,1,350
0,1,1,333
0,1,1,318
0,0,0,0
0,0,0,0
0,1,1,381
0,0,0,0
0,1,1,350
0,0,0,0
0,1,1,351
0,0,0,0
0,1,1,305
0,1,1,500
0,1,1,351
0,1,1,366
0,1,1,320
0,0,1,381
0,1,1,417
0,1,1,330
0,0,0,0
0,1,1,348
0,1,1,398
0,1,1,316
0,1,1,301
0,1,1,404
0,1,1,350
0,1,1,332
0,1,1,386
0,1,1,302
0,1,1,315
0,1,1,334
0,1,1,284
0,1,1,334
0,0,0,0
0,1,1,299
0,1,1,319
0,1,1,331
0,1,1,333
0,1,1,318
0,1,1,319
0,1,1,369
0,0,0,0
0,1,1,351
0,1,1,402
0,1,1,350
0,1,1,332
0,1,1,319
0,1,1,316
0,1,1,352
0,0,0,0
0,1,1,323
0,1,1,425
0,1,1,332
0,1,1,402
0,1,1,301
0,1,1,317
0,1,1,349
0,1,1,316
0,0,1,300
0,0,0,0
0,1,1,334
0,1,1,451
0,1,1,439
0,1,1,351
0,0,0,0
0,1,1,332
0,1,1,317
0,1,1,334
0,1,1,300
0,1,1,351
0,1,1,438
0,0,0,0
0,1,1,316
0,0,0,0
0,1,1,363
0,1,1,556
0,1,1,350
0,1,1,351
0,1,1,383
0,1,1,319
0,1,1,518
0,1,1,298
0,0,0,0
0,1,1,317
0,1,1,317
0,1,1,302
0,1,1,369
