SubjectID,StimulusType,response,RT
3,1,1,449
3,1,1,515
3,1,1,434
3,1,1,363
3,1,1,350
3,1,1,448
3,1,1,469
3,1,1,465
3,1,1,486
3,1,1,467
3,1,1,449
3,1,1,534
3,1,1,501
3,1,1,482
3,1,1,455
3,1,1,434
3,1,1,471
3,1,1,464
3,1,1,465
3,0,0,0
3,1,1,482
3,1,1,519
3,0,0,0
3,1,1,522
3,1,1,549
3,1,1,487
3,1,1,464
3,1,1,451
3,1,1,398
3,0,0,0
3,1,1,600
3,1,1,514
3,1,1,467
3,1,1,467
3,1,1,517
3,1,1,451
3,1,1,431
3,1,1,417
3,1,1,435
3,1,1,550
3,1,1,483
3,1,1,466
3,1,1,500
3,0,0,0
3,1,1,487
3,1,1,517
3,1,1,469
3,1,1,468
3,1,1,434
3,1,1,515
3,1,1,467
3,1,1,381
3,1,0,0
3,1,1,353
3,1,1,448
3,0,0,0
3,1,1,535
3,1,1,434
3,1,1,537
3,0,0,0
3,1,1,334
3,0,0,0
3,1,1,418
3,1,1,551
3,1,1,421
3,1,1,466
3,1,1,614
3,1,1,502
3,0,0,0
3,1,1,450
3,1,1,446
3,0,0,0
3,1,1,353
3,0,0,0
3,0,1,381
3,1,1,719
3,1,1,500
3,0,0,0
3,0,0,0
3,1,1,665
3,1,1,602
3,1,0,0
3,0,0,0
3,1,1,318
3,0,0,0
3,0,0,0
3,0,0,0
3,1,1,581
3,1,1,503
3,1,1,550
3,0,0,0
3,1,1,587
3,1,1,481
3,1,1,662
3,0,0,0
3,0,0,0
3,1,1,596
3,1,1,448
3,1,1,546
3,1,0,0
