SubjectID,StimulusType,response,RT
0,1,1,591
0,1,1,527
0,1,1,331
0,0,0,0
0,1,1,363
0,1,1,313
0,1,1,331
0,1,1,331
0,1,1,313
0,1,1,444
0,1,1,378
0,1,1,297
0,1,1,297
0,1,1,314
0,1,1,248
0,1,1,262
0,0,0,0
0,0,0,0
0,0,0,0
0,1,1,430
0,1,1,313
0,1,1,278
0,1,1,281
0,1,1,284
0,1,1,313
0,0,1,249
0,0,0,0
0,1,1,383
0,0,0,0
0,1,1,280
0,0,0,0
0,1,1,281
0,1,1,296
0,0,0,0
0,1,1,279
0,1,1,329
0,1,1,267
0,1,1,265
0,1,1,281
0,1,1,315
0,1,1,282
0,1,1,247
0,1,1,281
0,1,1,249
0,1,1,264
0,1,1,231
0,1,1,332
0,0,0,0
0,1,1,263
0,0,1,281
0,1,1,282
0,1,1,262
0,1,1,328
0,1,1,298
0,0,0,0
0,0,0,0
0,1,1,296
0,0,0,0
0,1,1,281
0,1,1,296
0,1,1,316
0,1,1,315
0,1,1,314
0,1,1,281
0,1,1,331
0,1,1,366
0,1,1,295
0,0,0,0
0,1,1,365
0,1,1,477
0,1,1,267
0,1,1,246
0,0,1,219
0,1,1,297
0,1,1,281
0,0,0,0
0,1,1,279
0,1,1,317
0,1,1,315
0,1,1,331
0,1,1,281
0,1,1,268
0,1,1,264
0,1,1,282
0,1,1,252
0,1,1,249
0,1,1,263
0,0,0,0
0,1,1,213
0,1,1,346
0,1,1,281
0,1,1,262
0,1,1,284
0,1,1,265
0,1,1,282
0,1,1,281
0,0,0,0
0,1,1,315
0,1,1,265
0,0,0,0
